Port,Protocol,Count
42315,pim,11
12445,udp,12
2144,unknown,1
22969,bna,1
49193,unknown,1
62085,unknown,1
10968,unknown,1
35230,aggfrag,1
52071,unknown,1
43085,ospfigp,12
61486,tcp,15
62483,unknown,1
7191,egp,1
43243,igmp,15
56702,udp,10
56873,udp,18
26515,unknown,1
33266,sctp,10
47971,gre,11
13289,tcp,7
7780,vrrp,8
55772,unknown,1
57235,icmp,5
4564,ospfigp,10
1716,tcp,9
25463,unknown,1
44383,larp,7
25235,snp,1
61784,wb-expak,1
49701,iplt,1
57518,mtp,8
63137,unknown,1
8576,shim6,1
13530,icmp,8
29576,gre,7
57149,st,1
10574,vines,1
31532,igmp,15
19030,udp,13
51300,ptp,1
49500,sctp,10
4377,ospfigp,5
30039,vrrp,8
51504,icmp,9
9055,pim,9
1064,pipe,1
29562,vrrp,8
48711,rohc,1
46499,sctp,9
18896,udp,9
60303,ipv6-opts,1
50291,narp,1
41840,dgp,1
43065,unknown,1
10708,tcp,9
20083,gre,8
33705,unknown,1
15695,icmp,12
54314,eigrp,12
45081,pim,10
24890,unknown,1
23315,nsh,14
63324,unknown,1
40371,unknown,1
42907,udp,8
238,ospfigp,6
33365,cftp,1
53293,icmp,11
31805,sctp,5
31382,tcf,1
40376,nsh,1
58622,vrrp,16
29086,vrrp,5
22205,sctp,12
47473,sctp,6
53346,unknown,1
46522,gre,10
11197,qnx,1
2069,nsh,8
47096,igmp,10
56358,pim,7
1786,unknown,1
11119,igmp,10
17310,unknown,2
53799,unknown,1
34078,unknown,1
52286,unknown,1
12873,tcp,11
51867,igmp,11
39835,unknown,1
253,udp,6
17236,eigrp,9
5541,ospfigp,10
2952,unknown,1
56460,tcp,6
13066,unknown,1
39374,tcp,12
13276,vines,1
26957,ptp,1
53985,ddx,1
2201,vrrp,8
52865,vrrp,5
48165,vrrp,13
22298,igmp,12
45103,ipv6-icmp,1
8642,merit-inp,1
32257,gre,6
50974,eigrp,8
46634,unknown,1
46917,gre,9
17648,vrrp,15
48540,tcp,9
55087,unknown,1
1908,vrrp,7
48378,unknown,1
16160,icmp,6
38933,vines,1
60624,udp,6
30119,dsr,1
51728,unknown,1
34714,vrrp,8
47108,stp,1
13746,tcp,10
973,unknown,1
39401,gre,6
646,unknown,1
34292,gre,10
35329,vrrp,9
6471,icmp,6
53434,sat-expak,1
38706,unknown,1
7176,udp,1
12041,eigrp,11
42978,vmtp,1
62939,igmp,10
35770,gre,9
41748,igmp,9
2112,ddp,13
10961,st,1
33590,esp,15
38764,eigrp,12
57684,ippc,1
55710,vrrp,13
23133,unknown,1
20276,unknown,1
12320,unknown,1
14224,tcp,8
55361,eigrp,11
9819,scc-sp,1
33553,unknown,1
45637,udp,11
36960,igmp,5
62207,rohc,1
36010,unknown,1
31834,sat-mon,1
33755,sctp,9
34131,ipcv,1
29278,unknown,1
61562,esp,7
15876,unknown,1
32033,chaos,1
468,hip,1
23616,ipx-in-ip,7
30292,tp++,1
28027,mtp,3
19478,eigrp,11
57656,secure-vmtp,1
6301,vrrp,12
10580,icmp,12
47174,sctp,3
18990,unknown,1
9710,igmp,11
34322,st,1
56132,vrrp,5
1619,unknown,1
8989,sun-nd,1
26186,rdp,13
53019,unknown,1
20215,unknown,1
15553,esp,10
20747,etherip,1
45164,eigrp,12
3090,snp,1
37948,unknown,1
6723,udp,9
14036,unknown,1
48678,wb-expak,1
45972,min-ipv4,1
3710,unknown,1
46113,gre,8
42604,st,1
5304,gre,11
60610,icmp,13
14333,eigrp,6
38303,udp,6
10016,unknown,1
6681,tcp,9
28326,sctp,7
35484,mtp,9
29440,tcf,1
42533,unknown,1
39754,unknown,1
37583,igmp,9
42395,ddp,10
2998,udp,12
3701,tcp,9
25685,sctp,14
27323,mtp,10
25143,bbn-rcc-mon,1
20229,ah,1
51781,eigrp,5
3981,pim,4
57404,eigrp,5
37767,tcp,8
41234,ipip,1
54403,udp,7
17175,unknown,1
59233,sctp,15
56004,udp,13
63872,unknown,1
22800,eigrp,7
29613,mtp,1
21974,unknown,1
16561,unknown,1
10394,nsh,11
33078,igmp,10
47509,hopopt,1
60175,icmp,8
41645,igmp,8
52587,shim6,1
8117,pim,9
64404,icmp,3
65236,unknown,1
65448,unknown,1
16840,tcp,12
10941,rdp,12
42920,pim,12
64411,gre,3
44832,icmp,17
46900,wb-expak,1
49391,sctp,5
48885,ah,13
48467,unknown,1
55645,vrrp,11
46503,unknown,1
63031,pim,16
47273,unknown,1
39916,unknown,1
38257,pim,9
29342,unknown,2
5674,wsn,1
62513,unknown,1
24863,icmp,11
15142,rvd,1
35596,pim,11
41559,tcp,6
8629,netblt,1
5904,gre,7
54095,ipv6-frag,1
1560,pipe,1
23341,icmp,8
50587,ospfigp,7
43769,unknown,1
25005,igmp,13
33707,unknown,1
59913,eigrp,6
26427,gre,13
14819,dgp,1
55877,igmp,7
9820,sctp,10
11407,pim,5
38124,icmp,8
37554,eigrp,6
65102,unknown,1
61266,unknown,1
34869,eigrp,3
55409,vrrp,12
31331,eigrp,9
26350,icmp,8
12460,unknown,1
41831,unknown,1
36836,unknown,1
28566,vrrp,12
14812,unknown,1
34444,vmtp,1
42680,dgp,1
15211,unknown,1
38068,igmp,9
64886,unknown,1
4945,unknown,1
15533,sctp,9
60780,hip,1
43519,ddp,6
6294,udp,6
44149,idpr,1
36507,skip,1
27950,icmp,16
8823,sat-mon,1
24062,icmp,7
19079,unknown,1
36059,gre,7
56689,unknown,1
42231,ospfigp,9
512,unknown,1
24319,xnet,15
63511,sctp,9
31093,iatp,1
12511,igmp,11
26983,icmp,7
63968,gre,10
37910,udp,12
11235,unknown,1
8834,unknown,1
23077,unknown,1
29395,cftp,1
35430,ipx-in-ip,7
54181,xtp,1
10507,pim,5
50461,icmp,8
37322,igmp,1
50402,unknown,1
35819,esp,13
31555,gmtp,1
42651,eigrp,7
16845,l2tp,1
31983,ipv6-icmp,1
40911,leaf-1,1
13821,iatp,1
57579,unknown,1
42641,il,10
10176,pim,12
44518,unknown,1
45818,unknown,1
6362,pim,9
21253,cphb,1
4000,rohc,1
29647,stp,1
13324,etherip,1
54912,unknown,1
24496,igmp,11
40814,udp,9
6156,ah,1
10995,kryptolan,1
33463,tcp,7
65526,rsvp,1
38160,unknown,1
34729,ospfigp,12
31796,sscopmce,1
29529,il,8
22732,unknown,1
11691,gre,7
45810,igmp,9
22383,sctp,14
65317,ospfigp,16
7278,ddp,7
34567,unknown,1
9890,ospfigp,1
18334,unknown,1
37492,unknown,1
49837,gre,10
14248,pim,10
53095,ospfigp,7
54878,hmp,1
53428,vrrp,9
18951,idpr,1
32876,unknown,1
62531,mpls-in-ip,1
11039,gre,15
62019,tcp,7
43921,ddp,10
57057,igmp,8
42671,uti,1
7586,unknown,1
16447,unknown,1
2194,unknown,1
22147,sctp,11
30372,esp,1
28908,unknown,1
39434,unknown,1
29251,igmp,6
41479,vrrp,1
46188,unknown,1
34524,unknown,1
20471,unknown,1
17099,igmp,10
31961,ospfigp,5
30214,swipe (deprecated),1
17274,tcp,11
19634,tcp,9
30875,ospfigp,13
63198,bbn-rcc-mon,1
47099,icmp,10
16439,unknown,1
27440,rsvp,1
29148,eigrp,6
49039,iatp,1
18367,leaf-1,1
28418,ipx-in-ip,11
43688,unknown,1
19047,igmp,8
6350,unknown,1
13568,kryptolan,1
52786,xnet,9
10347,nsh,1
29423,gre,7
7243,esp,8
7651,igmp,13
40203,eigrp,8
64205,hopopt,7
41353,gre,10
53496,udp,11
5940,vrrp,9
43165,iptm,1
35747,vrrp,8
35333,unknown,1
9128,unknown,1
25410,unknown,1
9073,br-sat-mon,1
58646,tcp,13
37278,larp,7
48020,xns-idp,1
30884,eigrp,1
13349,igmp,5
65110,encap,1
40264,unknown,1
50695,icmp,7
63168,gre,10
32840,sctp,8
4900,manet,1
52026,pim,7
10326,tp++,1
41073,unknown,1
55480,nvp-ii,1
37086,gre,8
4952,rsvp-e2e-ignore,1
16724,unknown,1
56254,unknown,1
36185,sctp,10
61509,unknown,1
50490,sctp,7
15740,micp (deprecated),1
739,rsvp-e2e-ignore,1
36960,sctp,9
26505,unknown,1
14068,crudp,1
5686,tcp,15
52462,icmp,9
48778,ospfigp,6
8849,icmp,6
51779,unknown,1
47234,tcp,10
5638,visa,1
28270,sctp,9
23901,tcp,9
13125,pim,6
54689,ospfigp,8
45942,hopopt,1
35137,unknown,1
29103,unknown,1
40400,tcp,7
20680,pim,8
47677,xnet,15
51523,eigrp,12
31425,vrrp,9
27588,igmp,6
50164,gre,7
44751,ifmp,1
53728,eigrp,8
48120,unknown,1
20033,icmp,14
4126,iso-tp4,1
31028,unknown,1
47016,mtp,7
7918,unknown,1
48201,unknown,1
51089,tcp,7
43434,icmp,11
3404,fc,1
8418,nsh,12
27081,igmp,10
14234,ipx-in-ip,11
16975,vrrp,17
50450,micp (deprecated),1
28,ospfigp,9
36509,unknown,1
65041,gre,1
58291,pgm,1
8986,pim,12
12149,pim,15
50838,unknown,1
2927,unknown,1
54663,udp,7
3115,nsh,15
57358,unknown,1
25068,udp,10
2749,pim,12
3434,sps,1
9671,sps,1
65520,unknown,1
8787,skip,1
37778,igmp,11
53265,unknown,1
64882,udp,6
15503,ethernet,1
55066,mobility header,1
37730,vrrp,9
18883,unknown,1
14316,sctp,9
30826,tcp,7
55630,ddp,8
16830,unknown,1
56357,hopopt,1
458,unknown,1
34137,argus (deprecated),1
48521,unknown,1
43200,ethernet,1
1809,tcp,8
36376,xtp,1
10272,unknown,1
296,unknown,1
32515,eigrp,6
51753,unknown,1
28376,eigrp,9
32301,gre,12
58799,udp,6
33058,udp,8
40469,unknown,1
21646,vrrp,9
43058,unknown,1
60991,udp,4
62591,ospfigp,9
47261,eigrp,12
4339,udp,7
11612,vrrp,8
57152,eigrp,12
33764,larp,7
9910,udp,10
10005,vrrp,8
54504,unknown,1
14131,ipv6-icmp,1
52825,mtp,8
45492,nvp-ii,1
9306,pim,9
10543,igmp,9
11744,eigrp,12
20002,unknown,1
3450,vrrp,10
1593,gre,6
33519,sctp,8
38517,iplt,1
49208,mtp,5
4909,emcon,1
61160,ospfigp,7
13717,rvd,1
17258,vrrp,11
17158,mtp,4
59545,pim,8
31092,pim,6
10586,leaf-1,1
38618,vrrp,13
34894,udp,12
39142,tcp,19
7431,pim,6
48006,unknown,1
47985,unknown,1
2360,pim,11
39274,gre,11
13404,icmp,7
62551,udp,7
18824,eigrp,12
4378,icmp,10
15888,pim,4
45721,irtp,1
35805,udp,9
13034,eigrp,8
27643,ospfigp,11
51889,tcp,12
58688,pipe,1
6522,rdp,7
57967,eigrp,9
3923,unknown,1
33122,gre,1
16342,udp,14
64731,vrrp,8
5887,unknown,1
40418,icmp,8
36559,vrrp,10
46619,ospfigp,12
50334,netblt,1
49795,gre,11
24367,tcp,7
29013,rohc,1
20790,unknown,1
50121,tcp,8
6794,gre,6
36072,vrrp,5
49927,unknown,1
39446,gre,1
53755,hip,1
8417,udp,8
22321,tcp,7
64729,unknown,1
508,leaf-2,1
56703,nsfnet-igp,1
15425,unknown,1
57055,pim,7
63657,dccp,1
50044,igmp,7
24196,ggp,1
15351,esp,1
58810,icmp,8
3157,pim,9
40661,l2tp,1
6876,tcp,1
34260,tcp,8
5661,bna,1
46924,ifmp,1
35568,vrrp,1
47611,sat-mon,1
40171,unknown,1
37720,unknown,1
13738,ddp,13
52387,sctp,11
50798,unknown,2
5861,gre,10
34630,vrrp,13
8634,unknown,1
65388,tp++,1
61880,ipv4,1
53582,unknown,1
52737,ah,6
44830,ospfigp,7
3530,icmp,4
39885,icmp,8
5703,igmp,4
46554,unknown,1
57803,il,11
22065,sctp,8
61634,unknown,1
20106,ah,8
17553,udp,6
62750,igmp,9
8811,eigrp,17
43014,scc-sp,1
37423,hopopt,1
13473,unknown,1
26443,nsh,1
34262,gre,12
51313,igmp,10
8518,udp,7
9376,leaf-2,1
17748,unknown,1
39185,tlsp,1
59819,nsh,11
14046,unknown,1
30684,ipv6,1
54118,mtp,8
8027,unknown,1
21876,vrrp,11
38342,dgp,1
4152,sat-mon,1
43177,ospfigp,6
26908,a/n,1
45010,tcp,8
48524,vines,1
59145,gre,16
55228,uti,1
17927,pim,7
31368,unknown,1
16562,unknown,1
54715,unknown,1
28594,pim,7
4337,unknown,1
54799,igmp,5
54199,sctp,10
26224,unknown,1
36271,mtp,1
20667,pim,5
31315,unknown,1
4445,tcp,5
48978,xnet,11
56799,xnet,8
42790,encap,1
7644,rvd,1
20738,rdp,9
46560,il,1
55774,pim,11
34748,eigrp,6
31373,ah,11
32017,mpls-in-ip,1
65458,unknown,1
61876,eigrp,8
34219,tcp,5
57979,vrrp,12
51092,vrrp,3
46101,hmp,1
12744,unknown,1
51690,cftp,1
11474,icmp,6
292,igmp,14
14099,unknown,1
13038,gre,14
63400,gre,11
18921,rdp,7
55288,ipv6-icmp,1
54488,unknown,1
14897,ospfigp,10
58019,xnet,9
6538,tcp,1
3801,unknown,1
17746,larp,5
65506,eigrp,6
26672,vrrp,11
35164,udp,10
31841,ipx-in-ip,6
46320,gre,5
45501,ah,1
48296,ipx-in-ip,1
20345,unknown,1
27603,unknown,1
56347,leaf-2,1
21040,dcn-meas,1
36258,ospfigp,2
26126,sat-mon,1
19094,rsvp-e2e-ignore,1
37119,unknown,1
50418,unknown,1
45224,snp,1
35442,wsn,1
57663,icmp,6
63393,netblt,1
27323,unknown,1
41304,unknown,1
46811,gre,12
54812,mtp,9
32101,ospfigp,9
4244,udp,6
51791,isis over ipv4,1
35864,unknown,1
15872,ddp,8
26604,icmp,17
47441,vrrp,7
5517,unknown,1
63511,vrrp,5
24653,gre,17
16462,gre,13
7953,mtp,12
30330,pgm,1
16355,micp (deprecated),1
65118,icmp,8
2189,ddp,12
6017,udp,7
26274,dcn-meas,1
27894,ospfigp,16
29726,cftp,1
59504,unknown,1
57878,udp,8
12862,nsh,12
35093,sps,1
18773,sctp,4
32137,iplt,1
7849,ipv6-icmp,1
13074,ipx-in-ip,10
25722,udp,10
18751,unknown,1
102,unknown,1
29809,gre,11
22008,unknown,1
54782,dcn-meas,1
51793,eigrp,7
2518,igmp,16
31011,ospfigp,8
27749,mtp,13
62935,icmp,1
48099,unknown,1
47067,icmp,10
47102,unknown,2
21939,unknown,1
58092,gre,8
12505,tcp,4
65425,udp,2
18949,il,1
21302,ospfigp,14
61147,sctp,12
56735,xnet,3
50676,igmp,12
27930,unknown,1
2394,vrrp,9
27812,eigrp,8
20101,icmp,11
35182,ipv4,1
2189,icmp,9
41638,ospfigp,8
55596,tcp,2
12676,udp,9
43675,udp,9
43465,unknown,1
48742,pim,10
12008,ifmp,1
34106,udp,6
19121,mtp,13
29598,vrrp,6
60789,udp,8
21793,hopopt,1
2102,vines,1
63039,swipe (deprecated),1
35601,vrrp,4
62140,ospfigp,12
51844,unknown,1
53958,unknown,1
45791,udp,13
2195,unknown,1
26168,larp,9
55311,iplt,1
26741,dsr,1
45246,unknown,2
6764,ospfigp,5
23156,gre,3
55526,tcp,6
65324,udp,18
10511,eigrp,7
25223,dccp,1
29015,ospfigp,11
41306,nsh,8
3459,pgm,1
675,gre,8
12137,unknown,1
61356,il,10
2007,eigrp,12
16391,unknown,1
9440,icmp,8
13392,unknown,2
64203,igmp,12
53165,tcp,11
45542,eigrp,14
3328,unknown,1
57729,sctp,8
8771,vrrp,12
33812,udp,10
1696,vrrp,14
52060,mpls-in-ip,1
12807,tcp,11
64860,sctp,11
437,nsh,9
12173,sctp,5
29940,aggfrag,1
6813,gre,10
26667,shim6,1
32531,ddp,9
55469,st,1
8010,ah,13
15005,icmp,1
57449,unknown,1
54002,sctp,16
28640,igmp,17
51066,unknown,1
36475,unknown,1
4274,icmp,13
20845,tcp,8
56485,gre,11
34840,unknown,1
42409,unknown,1
1060,gre,10
16860,manet,1
39420,unknown,1
34175,ipx-in-ip,11
12204,nsh,8
4298,eigrp,5
7208,vrrp,7
20774,rdp,1
9444,unknown,1
2513,ipv6-frag,1
63686,tcp,9
53003,unknown,1
15004,larp,9
49880,unknown,1
41239,unknown,1
40747,wesp,1
9214,vrrp,1
48797,sctp,12
2290,vrrp,8
39182,eigrp,7
48333,eigrp,7
15612,vrrp,16
46872,unknown,1
54147,rdp,12
21236,unknown,1
22042,icmp,8
53982,ospfigp,10
1998,unknown,1
14452,mobility header,1
14309,mtp,1
4290,scps,1
3689,igmp,11
32279,vrrp,12
15420,igmp,15
26134,tcp,6
41755,igmp,11
2317,udp,8
28628,unknown,1
40261,ddp,5
31667,ggp,1
64566,eigrp,7
35885,sctp,10
16800,gre,10
60574,ospfigp,6
31941,igp,1
5132,igmp,15
32083,iso-tp4,1
30424,unknown,1
52673,vrrp,6
34101,rvd,1
22189,unknown,1
54258,xnet,11
36963,unknown,1
37532,ah,1
51069,gre,10
44143,gre,5
31389,esp,2
6037,unknown,1
7120,mfe-nsp,1
23872,pim,8
51971,eigrp,13
38618,mtp,1
30397,unknown,1
5767,idpr-cmtp,1
14596,mobility header,1
27107,eigrp,5
51555,eigrp,5
26566,unknown,1
45492,unknown,2
50042,unknown,1
3851,igmp,12
8193,smp,1
18291,udp,4
28584,esp,13
8702,udplite,1
41722,chaos,1
12175,unknown,1
11150,unknown,1
63924,udp,6
2455,gre,8
13435,unknown,1
49092,ddp,1
58382,gre,11
16633,unknown,1
48494,scc-sp,1
40909,ospfigp,12
29791,iatp,1
33182,sscopmce,1
50250,unknown,1
37838,pim,22
23330,shim6,1
38126,tcp,8
11762,pvp,1
1397,micp (deprecated),1
50560,ospfigp,10
43627,unknown,1
13210,nsh,1
45937,merit-inp,1
15478,unknown,1
9811,gre,8
51133,ospfigp,8
2050,idrp,1
28524,vrrp,13
10925,unknown,1
64709,udp,9
52883,manet,1
58328,pim,11
47306,ipcv,1
59379,tcp,1
37458,srp,1
50179,eigrp,13
32082,unknown,1
10755,ospfigp,3
46574,gre,14
58136,eigrp,6
17429,udp,1
6230,unknown,1
17145,udp,14
56666,rdp,7
31027,pim,8
63521,ipx-in-ip,5
32532,sctp,8
19743,ah,8
34473,pvp,1
35755,icmp,7
47501,ptp,1
62763,ospfigp,10
64926,ggp,1
16864,igmp,8
18443,ipcomp,1
10870,vrrp,10
62714,gre,8
2332,xnet,10
30370,eigrp,6
34786,udp,7
12256,unknown,1
64858,mtp,12
59765,fire,1
43083,udp,11
9270,min-ipv4,1
61146,unknown,1
40828,pnni,1
41512,unknown,1
31870,gre,9
24890,gre,5
3685,ospfigp,4
47518,sun-nd,1
24517,igmp,11
6130,pim,1
20682,secure-vmtp,1
17458,unknown,1
14497,icmp,9
33911,unknown,1
21976,icmp,21
61763,vrrp,10
62986,unknown,1
47596,micp (deprecated),1
41061,unknown,1
57608,gre,11
27773,pim,13
23854,pim,10
13977,sctp,6
5062,esp,7
21633,ggp,1
39989,icmp,8
51456,igmp,4
43127,vrrp,7
50297,vrrp,15
27144,trunk-2,1
34875,igmp,9
26257,igmp,7
36660,larp,10
23481,eigrp,8
35135,pim,5
38772,mtp,6
17938,tcp,9
30087,il,9
9211,vrrp,10
13534,pim,13
55648,sprite-rpc,1
5413,ospfigp,13
1163,udp,10
38273,eigrp,13
51543,swipe (deprecated),1
38797,unknown,1
1221,ddp,10
50777,sun-nd,1
43404,trunk-1,1
56467,gre,17
30821,ipx-in-ip,4
38447,eigrp,8
45735,unknown,1
12714,pim,9
20329,pim,5
52548,gre,8
57944,sps,1
16928,sps,1
36822,srp,1
52203,iso-ip,1
58747,unknown,1
22371,gre,10
39925,unknown,1
9327,igmp,9
34868,netblt,1
38537,leaf-2,1
56967,unknown,1
1573,pim,7
35042,unknown,1
25587,xns-idp,1
37891,unknown,1
38167,ospfigp,2
2629,ospfigp,8
42713,rdp,9
4429,gre,14
27989,ah,7
35010,igmp,12
5050,unknown,1
17544,ddp,9
45616,unknown,1
18751,hopopt,1
47415,ah,11
36213,unknown,1
59084,ax.25,1
23545,udp,6
17786,eigrp,1
54864,igmp,5
57938,unknown,1
31073,unknown,1
54692,tcp,9
43620,unknown,1
16383,ospfigp,9
53040,xnet,6
42509,eigrp,4
35006,eigrp,12
47147,pipe,1
63490,isis over ipv4,1
12996,tcp,6
20928,tcp,3
24899,eigrp,9
13820,pim,13
60995,unknown,1
19686,ospfigp,10
33247,a/n,1
44872,ippc,1
11077,ospfigp,10
54737,wesp,1
24524,unknown,1
33949,pim,8
49833,igmp,8
3033,cftp,1
42025,tcp,9
46929,larp,7
28542,pvp,1
53578,cpnx,1
30860,sm (deprecated),1
58442,unknown,1
24646,scps,1
44932,gre,5
35746,igmp,8
51731,udp,5
55163,udp,5
48281,nsh,7
32097,igmp,9
19780,ah,6
949,unknown,1
15770,eigrp,10
59402,igmp,7
26397,ospfigp,7
47526,unknown,1
25438,cphb,1
43007,rdp,12
56769,gre,8
48814,unknown,3
10409,gre,6
47924,unknown,1
1674,pim,1
48093,igmp,14
31078,unknown,1
14740,tcp,10
48733,unknown,1
38778,icmp,6
32720,mtp,12
23226,pim,8
32999,unknown,1
385,gre,7
17932,unknown,1
971,ipv6,1
58994,sctp,7
51405,etherip,1
43249,mtp,5
49225,unknown,1
24281,unknown,1
9613,vrrp,17
29033,gre,4
47987,unknown,1
48124,vrrp,10
14436,icmp,8
42054,scps,1
30774,cpnx,1
63630,manet,1
8231,gre,9
15129,iso-tp4,1
65265,pim,10
39555,il,9
47709,gre,7
38476,xnet,8
41075,gre,7
31663,larp,4
56410,unknown,1
60707,3pc,1
54556,iso-tp4,1
5880,icmp,14
30522,esp,8
13431,pipe,1
54730,sat-mon,1
40435,tcp,8
63172,unknown,1
28198,gre,9
55336,igmp,12
2748,igmp,10
52125,smp,1
25986,eigrp,10
52895,rdp,5
5910,unknown,1
970,unknown,1
45037,rohc,1
49334,gre,6
11565,igmp,6
9449,ipv6-route,1
65469,leaf-2,1
31761,unknown,1
32009,gre,6
26299,sctp,8
3109,pim,9
11893,ospfigp,16
50740,ah,1
62143,udp,7
58573,shim6,1
12611,unknown,1
1898,tcp,7
31397,larp,10
39593,xnet,10
54280,icmp,11
38488,pipe,1
517,idpr,1
31107,unknown,1
41969,gre,10
43257,ospfigp,8
27844,pim,5
22597,igmp,10
4067,igmp,7
4649,gre,7
28350,fc,1
18269,unknown,1
38079,nsh,1
17584,nsh,9
10489,eigrp,10
56030,ospfigp,6
933,sscopmce,1
41348,ospfigp,12
55617,larp,11
56957,nsh,11
22021,ipv6-nonxt,1
12181,manet,1
2615,sctp,7
55310,sctp,3
17931,unknown,1
58016,il,1
24089,ah,7
19137,tcp,1
29440,i-nlsp,1
2783,mpls-in-ip,1
62634,tp++,1
41930,vrrp,9
1211,narp,1
58096,sdrp,1
4767,sctp,12
58466,igmp,11
16010,unknown,1
37430,unknown,1
3988,ipv4,1
39849,unknown,1
35673,tcp,8
6962,esp,9
59348,unknown,1
1059,unknown,1
9980,unknown,1
63656,sctp,9
22406,idpr,1
59975,scps,1
57777,unknown,1
51691,icmp,11
3660,udp,11
14437,vrrp,6
8722,mux,1
46568,gre,6
13270,sctp,8
37872,ah,11
4777,snp,1
49540,udp,8
21691,gre,6
56597,unknown,1
10503,unknown,1
9328,rdp,13
44619,scc-sp,1
65457,il,1
42731,unknown,1
42836,smp,1
38365,mobility header,1
20377,pim,8
28764,leaf-1,1
26141,pim,10
21333,rsvp,1
12469,mobility header,1
2276,iso-ip,1
16390,unknown,1
63995,unknown,1
41898,unknown,3
45985,sctp,10
9222,udp,10
24722,unknown,1
13615,ipx-in-ip,7
63348,min-ipv4,1
36147,compaq-peer,1
54881,unknown,1
6206,ah,8
64611,eigrp,10
28389,ddp,7
28461,igmp,6
29275,unknown,1
2581,icmp,6
13523,icmp,10
36401,br-sat-mon,1
15449,xnet,9
53639,ipv6,1
659,cpnx,1
49914,pim,11
33,unknown,1
17845,emcon,1
48544,icmp,11
23623,icmp,10
16210,vrrp,13
14922,icmp,14
39988,il,1
30431,pim,12
21737,sctp,8
56956,unknown,1
33396,eigrp,9
17089,ospfigp,1
27799,compaq-peer,1
62213,vrrp,7
42219,cftp,1
16562,igmp,8
18951,pim,7
20945,tcp,6
4122,esp,8
10575,tlsp,1
29413,trunk-1,1
54590,ah,6
34872,gre,13
36746,ospfigp,11
30343,unknown,1
10229,ipx-in-ip,7
56326,iatp,1
27232,ipv6,1
23404,udp,6
21506,rdp,7
50924,eigrp,8
36830,unknown,1
46640,mpls-in-ip,1
62702,st,1
1419,larp,7
60347,chaos,1
43960,rdp,15
16843,larp,5
40623,unknown,1
51340,rohc,1
57500,unknown,1
51213,igmp,7
1936,gre,10
6998,vrrp,7
5549,eigrp,7
14463,mtp,7
7971,scps,1
55213,sctp,6
16584,pim,10
20549,pim,12
8980,ipx-in-ip,15
2608,eigrp,11
8536,tcp,7
18135,unknown,1
33693,igmp,7
30922,ipv6,1
29210,narp,1
44009,ipv6-nonxt,1
54700,pim,12
3446,xnet,11
63938,nsfnet-igp,1
41180,pim,7
34465,il,4
18886,icmp,9
38354,ddp,1
40019,igmp,1
51464,larp,8
35328,icmp,11
31328,sctp,7
3802,unknown,1
65318,tcp,11
19141,igmp,6
2793,ospfigp,14
24212,igmp,5
44221,unknown,1
5456,sat-mon,1
35775,pim,9
39973,sctp,7
9737,tcp,7
41563,eigrp,9
13307,unknown,1
64365,ippc,1
38452,udp,6
10599,ospfigp,7
64601,ddp,1
62296,vrrp,7
10165,larp,5
42745,icmp,13
21346,tcp,6
34722,unknown,1
62124,icmp,18
56437,gre,9
61144,igmp,6
36701,unknown,1
38084,pim,7
63284,udp,3
29910,unknown,1
39027,unknown,1
31633,ipv4,1
3640,unknown,1
63419,eigrp,8
44409,pim,12
10592,cftp,1
12048,udp,9
43568,tcp,8
62021,unknown,1
16750,xnet,1
18149,ipcv,1
55485,vrrp,5
49183,unknown,1
60194,ddp,7
55858,ospfigp,10
7333,icmp,13
13860,crtp,1
53989,tcp,10
55311,unknown,1
24100,unknown,1
31091,udp,6
48445,tcp,7
47347,vrrp,4
50005,cpnx,1
22156,pim,7
12886,icmp,14
1585,pim,10
9761,igmp,10
50747,udplite,1
62121,igmp,8
24937,unknown,1
49026,icmp,8
46542,udp,6
25697,icmp,6
35302,pim,9
2917,igmp,10
15326,igmp,5
56559,unknown,1
39194,unknown,1
30671,unknown,1
22460,hmp,1
22045,unknown,1
59799,ah,13
35936,ospfigp,6
60062,vmtp,1
46448,vrrp,1
3483,unknown,1
60799,eigrp,11
34343,swipe (deprecated),1
4693,ospfigp,6
11283,unknown,1
36499,icmp,11
17074,rdp,6
59878,vrrp,3
44630,unknown,1
52280,eigrp,13
64449,tcp,6
58203,wesp,1
32295,unknown,1
39805,sctp,7
53791,unknown,1
11313,unknown,2
55426,larp,7
39743,gre,10
7811,xns-idp,1
35530,unknown,1
37405,larp,5
39219,iplt,1
29190,unknown,1
15494,igmp,14
17995,pipe,1
65013,esp,10
15009,vrrp,10
18903,eigrp,8
50293,pim,5
2911,unknown,1
7720,ipcv,1
55881,tcp,13
32482,il,9
32452,unknown,1
53267,pim,9
47301,unknown,1
44652,pim,1
13762,unknown,1
11787,unknown,1
5126,vrrp,1
46620,udp,5
46370,udp,11
27088,igmp,14
35656,pim,5
44248,ipcomp,1
8751,igmp,7
3022,unknown,1
51222,unknown,1
65307,sctp,6
39445,igmp,6
62938,unknown,2
25909,icmp,10
13715,unknown,1
25945,ipx-in-ip,10
29632,ddp,10
14482,ospfigp,10
32843,eigrp,10
49749,icmp,5
47076,larp,10
51852,fire,1
62648,eigrp,9
33413,tp++,1
20754,unknown,1
40266,nvp-ii,1
2368,icmp,8
62401,ipx-in-ip,4
4803,ospfigp,9
8177,igmp,8
32760,udp,5
39493,vrrp,12
53871,unknown,1
50656,gre,6
18991,ipx-in-ip,5
